"Name","Email","City","Keyword"
"Slidin' Dirty Restaurant and Food Truck","info@slidindirty.com","New York","food"
"Madison Square Garden (1890)","feedback.msg@thegarden.com","New York","food"
"La Tolteca - Buffalo,NY","latolteca@roadrunner.com","New York","food"
"MOFAD - Museum of Food and Drink","info@mofad.org","New York","food"
"Volvic USA","contact@bwrgroup.com","New York","food"
"Caribbean Food Delights","info@cfdnyinc.com","New York","food"
"The Plaza Food Hall by Todd English","theplazafoodhall@eladproperties.com","New York","food"
"HelloFresh","hello@hellofresh.com","New York","food"
"Original Pizza Logs","info@pizzalogs.com","New York","food"
"Harlem Food Bar","info@hfbnyc.com","New York","food"
"PeraBell Food Bar Riverhead","perabellfoodbar@aol.com","New York","food"
"Beech-Nut","care@beechnut.com","New York","food"
"Crave Healthy Food","info@cravehealthyfood.com","New York","food"
"Garrett Popcorn Shops","garrettpopcorn@gmail.com","New York","food"
"Nox: Craft Cocktails & Comfort Food","noxcocktail@gmail.com","New York","food"
"NY Healthy Food Corp","kazi_guru@yahoo.com","New York","food"
"North Country Food Co-op","northcountryfoodcoop@gmail.com","New York","food"
"Seafood City City Island","shatomode1993@gmail.com","New York","food"
"Gourmet Boutique","info@gourmetboutique.com","New York","food"
"Warwick Food Truck Festival","gregoire.tracy@yahoo.com","New York","food"
"Food To Live","help@foodtolive.com","New York","food"
"The Freakin Rican Restaurant Specializing in Authentic Puerto Rican Food","dlopez@thefreakinricanrestaurant.com","New York","food"
"J. Kings- Food Service Professionals, Inc.","info@jkings.com","New York","food"
"Harney & Sons Fine Teas","social@harneyteas.com","New York","food"
"Mast Brothers Chocolate","online@mastbrothers.com","New York","food"
"SeeFood Media","studio@seefoodmedia.com","New York","food"
"Rubino's Italian Food - Main Store","teamrubino@frontier.com","New York","food"
"Via Napoli Express Wood Fired - Food Truck","mikeaffinito@vianapoliexpress.com","New York","food"
"Groundswell Center for Local Food & Farming","info@groundswellcenter.org","New York","food"
"Communities for Healthy Food at NEBHDCo","outreachinfo@nebhdco.org","New York","food"
"Down Low BBQ","downlowbbq4u@gmail.com","New York","food"
"Rockin' Wellness","support@rockinwellness.com","New York","food"
"Palenque home made Colombian food inc","palenquehomemadecolombianfood@yahoo.com","New York","food"
"Sandro's Latin Food","sandro@sandroslatinfood.com","New York","food"
"Smooth Roll'n Food Truck","info@smoothrolln.com","New York","food"
"Yidel's Fresh Food Station","orders@yidels.com","New York","food"
"Los Angeles Regional Food Bank","info@lafoodbank.org","Los Angeles","food"
"19th Annual Taste of Ecuador Food Festival in Los Angeles","info@laeventsmarketing.com","Los Angeles","food"
"Sidewalk Food Tours of Los Angeles","info@sidewalkfoodtours.com","Los Angeles","food"
"Nourishing Cookery - Real Food Personal Chef Service Los Angeles","nourishingcookery@gmail.com","Los Angeles","food"
"Los Juanes Meat Market & Food To Go","juanes6508@yahoo.com","Los Angeles","food"
"The Good Life Cafe TM Health Food Centre Los Angeles","theoriginalgoodlifela@gmail.com","Los Angeles","food"
"Los Angeles Food Bank","info@lafoodbank.org","Los Angeles","food"
"Dr. Sebi's Cell Food","info@drsebiscellfood.com","Los Angeles","food"
"Street Food Cinema","info@tilpr.com","Los Angeles","food"
"LAFTours: Los Angeles Food, Fitness & Wellness Tours","info@laftours.com","Los Angeles","food"
"Simply Wholesome Health Food Store & Restaurant","info@simplywholesome.com","Los Angeles","food"
"Joselito's Mexican Food Tujunga","joselitosinc@gmail.com","Los Angeles","food"
"A Food Affair","info@afoodaffair.com","Los Angeles","food"
"Maya's Mexican food & Yucateca","chanalexis82@yahoo.com","Los Angeles","food"
"Fiesta Fast Food","j_chin1027@yahoo.com","Los Angeles","food"
"Chef Kang Food Truck","chefkangfoodtruck@gmail.com","Los Angeles","food"
"Angelo's Bakery & Food","angelosbakery44@yahoo.com","Los Angeles","food"
"Mr. Wisdom Specialty Health Food Store","mrwisdomla@gmail.com","Los Angeles","food"
"King's Thai Food","kingsthaifood@gmail.com","Los Angeles","food"
"Cuevas Health Food Store","jimmy@cuevashealthfood.com","Los Angeles","food"
"Sweet Stampen Food Safe Rubber Stamps","sales@sweetstampen.com","Los Angeles","food"
"Eastside Food Festival","info@eastsidefoodfest.com","Los Angeles","food"
"Collar & Leash Pet Food & Supplies","silverlake@collarandleashla.com","Los Angeles","food"
"Panda King Chinese Fast Food","pandakingcff@gmail.com","Los Angeles","food"
"Glowfish Food Truck","info@glowfishtruck.com","Los Angeles","food"
"Motown Express Food Truck","motownexpressfoodtruck@yahoo.com","Los Angeles","food"
"El Taco Grande Food Truck","eltacograndefoodtruck@gmail.com","Los Angeles","food"
"Mato Food & Beverage Co.","info@matofood.com","Los Angeles","food"
"Lenny & Larry's","help@lennylarry.com","Los Angeles","food"
"Fuego Box","info@fuegobox.com","Los Angeles","food"
"Veestro","info@veestro.com","Los Angeles","food"
"King/Drew Food & Fitness Challenge","kdfitness@kingdrew.net","Los Angeles","food"
"Pressed Juicery","info@pressedjuicery.com","Los Angeles","food"
"Haute Food","info@hautefoodla.com","Los Angeles","food"
"Food Ingredient and Health Research Institute","rdufault@foodingredient.info","Los Angeles","food"
"Saddle Ranch West Hollywood","submission@thesaddleranch.com","Los Angeles","food"
"Leos Tacos Truck","leostacoinc@gmail.com","Los Angeles","food"
"Nobu Los Angeles","losangeles@noburestaurants.com","Los Angeles","food"
"Lotte Sweet Land","lottepeperousa@gmail.com","Los Angeles","food"
"That's It.","info@thatsitfruit.com","Los Angeles","food"
"The Peoples Food Revolution","gypsyrevolutionllc@gmail.com","Los Angeles","food"
"Health-Ade","info@health-ade.com","Los Angeles","food"
"Juiceology - California","info@daklen.com","Los Angeles","food"
"Southern Fried Vegan","southernfriedveganbbq@yahoo.com","Los Angeles","food"
"Tea Drops","info@myteadrop.com","Los Angeles","food"
"Will DJ 4 Food Event Services","willdjforfoodfunctions@gmail.com","Los Angeles","food"
"Beanfields Snacks","info@beanfieldssnacks.com","Los Angeles","food"
"BBQ BROs RUBs","dan@tampicospice.com","Los Angeles","food"
"Fruigees","david@fruigees.com","Los Angeles","food"
"SkyWater Beverage Company","jeff@buyskywater.com","Los Angeles","food"
"CALIWATER","hello@drinkcaliwater.com","Los Angeles","food"
"Gioia Wine","terimlove@gmail.com","Los Angeles","food"
"August Uncommon Tea","hello@august.la","Los Angeles","food"
"ips All Natural","info@ipsallnatural.com","Los Angeles","food"
"Ococoa chocolates","info@ococoa.com","Los Angeles","food"
"STÄNDER USA","info@stander-drink.com","Los Angeles","food"
"Sunkist Snacks","feedback@snackitforward.com","Los Angeles","food"
"Sencha Naturals","inquiry@senchanaturals.com","Los Angeles","food"
"RocketFresh","info@rocketfresh.com","Los Angeles","food"
"Deaf Man's BBQ  Sauce","saucemaster@deafmansbbq.com","Los Angeles","food"
"Trojan Grill Barbecue","info@trojangrillbarbecue.com","Los Angeles","food"
"The Better Chip","info@thebetterchip.com","Los Angeles","food"
"Veggie2 mae toe FoodTube","vegetables.earth@facebook.com","Los Angeles","food"
"Wild Poppy Life","info@wildpoppyjuice.com","Los Angeles","food"
"The Food Business Pivot","hello@segcreate.com","Los Angeles","food"
"Healthy Surprise","support@healthysurprise.com","Los Angeles","food"
"Rachel's Cosmic Cuisine","info@rachelscosmiccuisine.com","Los Angeles","food"
"ORCA Coffee Club","info@orca.coffee","Los Angeles","food"
"Zenify","info@zenifyed.com","Los Angeles","food"
"Hnina","info@hninagourmet.com","Los Angeles","food"
"The Raw Juicery","staff@therawjuicery.com","Los Angeles","food"
"Purely Pinole","info@nativestatefoods.com","Los Angeles","food"
"Mustachios","information@mymustachios.com","Los Angeles","food"
"Socha Tea Company","info@sochatea.com","Los Angeles","food"
"Sandbag's Catering","eric@sandbagswestwood.com","Los Angeles","food"
"Hollywood & Highland","hhinfo@cimgroup.com","Los Angeles","food"
"De Mi Tierra Pizzas","esaezh@hotmail.com","Los Angeles","food"
"Good Times at Davey Wayne's","info@goodtimesatdaveywaynes.com","Los Angeles","food"
"FIGat7th","figat7th@brookfield.com","Los Angeles","food"
"FruitPremium Los Angeles","fruverdu@gmail.com","Los Angeles","food"
"Fatburger","info@fatburger.com","Los Angeles","food"
"Novapizza Los Angeles","novapizza2012@gmail.com","Los Angeles","food"
"Art's Famous Chili Dog Stand, Since 1939","artsdogs@aol.com","Los Angeles","food"
"Angeles National Golf Club","info@angelesnational.com","Los Angeles","food"
"iO WEST","iowestinfo@ioimprov.com","Los Angeles","food"
"Angelino's Coffee","customercare@angelinos.com","Los Angeles","food"
"The Proud Bird Food Bazaar & Events Center","proudbird@srcmail.com","Los Angeles","food"
"Meat The Butchers","mtb@premiermeats.com","Los Angeles","food"
"Demyos Food","food@demyos.com","Los Angeles","food"
"Wrawp","customerservice@wrawp.com","Los Angeles","food"
"Project Angel Food","info@angelfood.org","Los Angeles","food"
"Sabores Sushi Delivery","saboressushi.delivery@gmail.com","Los Angeles","food"
"Folliero's Italian Food and Pizza","folliero.teresa@gmail.com","Los Angeles","food"
"Bebo's BBQ","bebosbbq@gmail.com","Los Angeles","food"
"Electric Dusk Drive-In","ralph@electricduskdrivein.com","Los Angeles","food"
"Miracle Noodle","miraclenoodle@gmail.com","Los Angeles","food"
"Tentempie Food Truck","tentempie.la@gmail.com","Los Angeles","food"
"King Bowl - Best Chinese Food La Los Angeles Silver Lake","bestchineselasilverlake.com","Los Angeles","food"
"Milk and Eggs - Farm & Food Delivery","help@milkandeggs.com","Los Angeles","food"
"Food Chain Workers Alliance","info@foodchainworkers.org","Los Angeles","food"
"Paponas","contacto@paponas.cl","Los Angeles","food"
"Volcanic Red Coffee","remington@volcanicred.com","Los Angeles","food"
"Food Wholesale La Los Angeles CA","foodwholesalela@gmail.com","Los Angeles","food"
"Colombian Delicatessen Food Souvenirs of Los Angeles La","colombianfoodla@gmail.com","Los Angeles","food"
"LA Food Works","rose.leboeuf@gmail.com","Los Angeles","food"
"Aguas Naughty","info@aguasnaughty.com","Los Angeles","food"
"Colombian Food Cafe Bakery La Los Angeles CA","colombianfoodla@gmail.com","Los Angeles","food"
"Latino Food Industry Association","info@latinofoodindustry.org","Los Angeles","food"
"Life Food Organic","vholodryha@gmail.com","Los Angeles","food"
"Color Change Spoons","info@colorchangespoon.com","Los Angeles","food"
"Chicago Food and Beer","chicagofoodandbeer@gmail.com","Chicago","food"
"Chicago Food Truck Festival","chgofoodtruckfest@gmail.com","Chicago","food"
"Greater Chicago Food Depository","chicagosfoodbank@gcfd.org","Chicago","food"
"Chicago Raw Food","info@chicagorawfood.com","Chicago","food"
"ChicagoWest","info@chicagowestfood.com","Chicago","food"
"Chicago Food Planet Food Tours","info@chicagofoodplanet.com","Chicago","food"
"Sutherland's Food & Spirits","party@sutherlandschicago.com","Chicago","food"
"BB's Chicago Style food","bbsbeefandhotdog@yahoo.com","Chicago","food"
"La Cocinita Food Truck Chicago","rachel@lacocinitafoodtruck.com","Chicago","food"
"Sidewalk Food Tour of Chicago","info@sidewalkfoodtours.com","Chicago","food"
"Vegan Food Truck Chicago","foodtruck@stemartaen.com","Chicago","food"
"Food First Chicago","info@foodfirstchicago.com","Chicago","food"
"Chicago Halal Food Festival","info@halalfestivals.com","Chicago","food"
"Chicago Fast Food . comidas rapidas","jucaye17@hotmail.com","Chicago","food"
"JAK's Place  •Slots•Spirits•Food•Fun•","info@777lounge.com","Chicago","food"
"Chicago People's  Food Truck","thepeoplefoodtruck@gmail.com","Chicago","food"
"Bono's. Real Chicago Food.","eatatbonos@gmail.com","Chicago","food"
"Food For Thought","info@fftchicago.com","Chicago","food"
"Chica-Go hot traditional mexican Food","sczersputowski@gmx.de","Chicago","food"
"Chicago Style Food","chicagostyl@ukr.net","Chicago","food"
"New Hope Community Food Pantry Chicago","nhcfp.chicago@gmail.com","Chicago","food"
"Chicago Food Photography-Jason Palermo","palermo212@gmail.com","Chicago","food"
"Cake Sweet Food Chicago","info@cake-chicago.com","Chicago","food"
"Russian Food Delivery","russianfooddelivery@gmail.com","Chicago","food"
"Chicago Food Department Co.","info@chicagofooddepartment.com","Chicago","food"
"Free Food for Kids in Chicago","gr8food4summer@fspro.com","Chicago","food"
"Oberoi's Indian Food Bridgeport","info@oberoisfood.com","Chicago","food"
"Chicago Food Truck Hub","events@chicagofoodtruckhub.com","Chicago","food"
"Chicagoland Food & Beverage Network","info@chicagolandfood.org","Chicago","food"
"Dukan Int'l Food Market","dukanchicago@gmail.com","Chicago","food"
"Chicago Dawg's Food Truck","chicagosdawgs@yahoo.com","Chicago","food"
"Simply Food Chicago","simplyfoodchicago@gmail.com","Chicago","food"
"a la card chicago","info@alacardchicago.com","Chicago","food"
"Little Chicago Food Tour","tlhrsly@cinci.rr.com","Chicago","food"
"Chicago Style Soul-Food & BBQ","chitownsoulfoodbbq@gmail.com","Chicago","food"
"Chicago Food Policy Advisory Council","cfpacmail@gmail.com","Chicago","food"
"Wrigleyville Chicago Food Truck","wrigleyvillechicagofoodtruck@gmail.com","Chicago","food"
"Bionutrient Food Association - Chicago Chapter","bfachicagochapter@gmail.com","Chicago","food"
"Artizone Chicago","info@artizone.com","Chicago","food"
"IFT - Institute of Food Technologists","info@ift.org","Chicago","food"
"Zona Rosa (Chicago)","jplascen@gmail.com","Chicago","food"
"Stock Yards","customerservice@stockyardscustomerservice.com","Chicago","food"
"The Westin Chicago Northwest - Itasca","leads@westinchicagonw.com","Chicago","food"
"Original Rainbow Cone","originalrainbow@rainbowcone.com","Chicago","food"
"Philosophy Coffee","kdelaroca@philosophycoffee.com","Chicago","food"
"Food By Design Chicago","info@chi-townfood.com","Chicago","food"
"MANA food bar","manafoodbar@gmail.com","Chicago","food"
"Chicago Food Coma","natalie.costigan7@gmail.com","Chicago","food"
"Chicago Bakery Pães e Doces Especiais","dani@chicagobakery.com.br","Chicago","food"
"Spin-Spun","info@spin-spun.com","Chicago","food"
"Revival Food Hall","info@revivalfoodhall.com","Chicago","food"
"Foodfellas","info@foodfellaschicago.com","Chicago","food"
"Food & Water Watch - Midwest","jfujan@fwwatch.org","Chicago","food"
"The Cajun Connoisseur Food Truck, Catering and Restaurant","thecajuncon@gmail.com","Chicago","food"
"Pitchfork Food & Saloon","shannon@waterhousechicago.com","Chicago","food"
"Left Coast Food + Juice","hello@leftcoastfood.com","Chicago","food"
"Taus Authentic Food & Drink","info@tausauthentic.com","Chicago","food"
"The Dill Pickle Food Co-op","info@dillpickle.coop","Chicago","food"
"Litehouse whole food grill","litehousewholefoodgrill@gmail.com","Chicago","food"
"Taste of Chicago Concessions & Catering","keihn7758@gmail.com","Chicago","food"
"CheSa's Gluten Tootin Free Food Truck","chesasglutenfree@gmail.com","Chicago","food"
"FOOD Safety Courses","servsafecertification1@gmail.com","Chicago","food"
"RXBAR","info@rxbar.com","Chicago","food"
"Grubhub","social@grubhub.com","Chicago","food"
"Tootsie Roll","www.tootsie.com/contact.php","Chicago","food"
"Home Chef","support@homechef.com","Chicago","food"
"Chicago Food Photography","rich@thecreativebomb.com","Chicago","food"
"Home Run Inn Pizza","info@homeruninn.com","Chicago","food"
"Nurture Life","support@nurturelife.com","Chicago","food"
"Path of Life","info@pathoflifebrand.com","Chicago","food"
"PRE Brands","info@pre-brands.com","Chicago","food"
"Frontera Foods","info@fronterafoods.com","Chicago","food"
"Lobster Gram","customerservice@lobstergram.com","Chicago","food"
"Tiesta Tea","customerservice@tiestatea.com","Chicago","food"
"Cooked","support@cookedchicago.com","Chicago","food"
"Protein Bar","info@theproteinbar.com","Chicago","food"
"YUP","yup@fairlife.com","Chicago","food"
"Protein2o","info@drinkprotein2o.com","Chicago","food"
"The Meatloaf Bakery","loaf@themeatloafbakery.com","Chicago","food"
"Jimmybar natural foods","kristen@jimmybars.com","Chicago","food"
"Newly Weds Foods Inc.","nwfnorthamerica@newlywedsfoods.com","Chicago","food"
"Meez Meals","meez@meezmeals.com","Chicago","food"
"Kasandrinos International","contact@kasandrinos.com","Chicago","food"
"1871 Dairy","info@1871dairy.com","Chicago","food"
"Donostia Foods","donostiafoods@donostiafoods.com","Chicago","food"
"Gary Poppins Handcrafted Popcorn","info@garypoppins.com","Chicago","food"
"Queen Anne Cordial Cherries","queenannefacebook@wfchocolate.com","Chicago","food"
